Store_Dept_Date,Weekly_Sales
41_73_2010-5-7,95475.59
8_9_2010-6-4,4372.65
39_17_2012-6-1,5078.43
32_38_2010-9-3,20.49
13_14_2012-9-14,31124.66
44_69_2011-3-11,13812.0
4_48_2010-5-14,14849.02
12_3_2011-2-4,5823.81
13_25_2010-7-30,6099.25
15_26_2012-3-16,23672.5
9_32_2012-9-28,28042.64
8_73_2010-11-12,50751.09
12_51_2011-4-15,918.95
16_13_2012-10-19,14342.43
7_55_2012-2-3,2467.15
32_7_2011-2-11,9630.7
34_71_2011-7-29,57154.76
12_72_2010-11-5,85171.18
14_78_2010-11-26,4140.97
36_66_2011-9-16,7514.37
20_2_2012-1-13,10673.45
42_2_2012-7-27,24425.58
35_4_2010-2-19,30969.94
19_37_2012-6-8,5095.08
18_46_2011-10-21,2201.94
42_4_2012-8-3,18971.59
30_75_2012-3-16,32480.76
5_70_2012-6-29,24282.21
12_24_2010-12-24,67652.68
15_66_2012-8-17,23479.23
15_76_2011-7-1,63603.97
16_11_2010-12-10,7359.35
12_4_2011-8-19,58000.14
35_34_2012-6-8,1320.22
12_56_2011-8-26,28182.34
2_50_2011-12-23,2245.0
43_64_2010-8-20,8157.35
41_13_2012-7-20,16301.56
39_38_2010-6-4,2.96
44_2_2010-5-21,13270.4
9_10_2012-10-19,58521.6
31_76_2012-5-18,44788.99
25_14_2012-2-10,15270.53
4_69_2010-9-24,13284.19
6_48_2012-4-27,8079.66
17_19_2010-10-29,755.12
5_47_2012-9-14,28.92
38_6_2012-3-23,655.66
34_49_2010-3-5,1508.76
17_58_2010-4-2,32002.64
29_65_2010-4-23,15254.7
27_64_2010-11-5,11212.78
25_71_2011-6-24,61911.45
9_53_2010-7-9,7.5
16_35_2010-10-8,5745.69
6_57_2010-12-24,4122.77
22_15_2011-12-16,4846.9
40_49_2012-6-29,671.09
16_55_2010-6-25,25813.84
6_67_2010-8-27,359.84
11_42_2010-6-25,15838.95
7_50_2012-5-25,230.0
19_11_2010-5-21,11737.25
10_56_2010-3-12,52115.49
11_50_2010-9-17,18126.0
18_49_2011-7-29,1945.26
34_27_2012-3-9,1657.53
3_2_2012-7-20,17449.78
11_33_2010-7-23,70850.91
20_14_2010-7-23,27446.61
34_52_2011-10-14,2879.56
30_62_2011-9-23,6969.36
44_23_2010-8-27,3136.17
32_21_2012-9-28,12693.54
26_4_2011-12-9,6442.3
10_19_2011-7-8,396.08
14_24_2010-11-26,5939.08
27_24_2011-11-18,4678.77
28_14_2011-12-2,56376.28
23_59_2011-11-18,45.04
12_15_2010-7-9,6859.24
33_70_2011-1-14,20946.98
9_15_2011-1-7,5459.88
23_64_2011-3-18,6642.66
14_8_2011-12-9,68891.3
34_8_2011-4-22,16608.83
34_17_2010-10-8,5802.55
14_28_2011-5-13,1931.0
37_8_2012-2-10,3043.25
14_21_2011-6-10,8008.46
13_12_2011-12-2,3099.8
22_62_2010-10-8,6469.41
22_3_2010-6-18,2201.93
10_16_2012-1-6,7176.11
36_12_2010-7-30,1338.7
6_64_2012-4-20,61.12
43_46_2010-9-3,1854.17
4_77_2011-3-18,8516.88
1_63_2010-3-26,93758.01
25_53_2010-6-18,862.4
8_41_2012-9-28,2749.0
12_75_2012-1-13,61609.47
32_52_2011-7-22,5590.67
12_35_2010-8-27,9168.72
39_19_2010-4-9,923.03
25_15_2012-10-12,5803.27
4_19_2012-3-9,1769.82
26_71_2011-5-20,22977.71
14_11_2012-10-19,5813.62
28_27_2011-2-18,2729.97
28_37_2010-11-12,1668.81
3_55_2012-1-6,4534.48
10_48_2011-11-4,14565.77
1_35_2011-5-27,10925.21
12_78_2012-3-23,20654.19
29_4_2011-7-1,13815.81
4_76_2012-2-3,100000.0
16_32_2011-5-6,28008.84
3_30_2010-9-17,50332.05
36_79_2010-9-17,5418.23
28_2_2011-11-18,12926.32
16_22_2011-9-23,4492.88
44_6_2012-3-16,15081.33
11_63_2012-2-10,60268.87
17_70_2010-8-13,14714.84
33_73_2010-12-10,100000.0
1_2_2010-10-15,26642.08
21_3_2011-9-30,2475.51
1_69_2012-4-20,27135.08
13_28_2010-2-12,727.5
28_51_2012-8-10,-11.26
10_79_2012-4-6,12452.98
19_70_2010-6-11,32240.27
6_20_2010-4-16,3781.5
11_71_2011-2-4,97188.56
21_51_2010-2-12,384.83
10_12_2010-3-12,8209.13
30_51_2011-7-22,90.0
6_43_2011-11-18,20120.59
20_13_2011-10-7,8011.49
34_50_2010-12-3,1420.0
31_11_2011-2-4,80.0
23_75_2012-1-20,23645.89
42_34_2011-4-22,1114.46
43_27_2012-10-19,1264.56
18_70_2012-3-30,10887.98
8_70_2011-4-8,18051.99
25_3_2010-11-26,1748.26
20_47_2010-10-15,36.0
29_75_2010-2-26,65458.59
4_26_2010-9-10,14461.0
22_24_2012-9-14,4911.6
16_24_2010-9-10,15493.94
26_67_2011-1-14,1907.52
0_33_2011-2-25,59935.75
35_30_2012-10-12,45733.23
28_18_2010-9-24,957.44
13_18_2011-12-16,6514.76
13_34_2012-6-15,1433.26
3_65_2010-11-5,7425.05
19_66_2012-3-23,21838.16
23_78_2011-10-7,12681.12
21_75_2011-10-14,102.5
18_73_2012-6-22,82946.22
24_18_2012-1-13,1298.07
29_75_2010-4-23,78663.21
9_18_2012-1-27,3548.35
1_47_2011-9-9,84.16
22_65_2010-11-12,1081.0
6_34_2012-10-19,2270.96
33_71_2012-9-14,99068.39
14_58_2012-2-3,69075.43
0_20_2011-7-29,3537.56
36_68_2012-6-15,62.93
30_23_2012-6-22,21.0
43_5_2012-9-14,9720.27
7_6_2010-11-19,2140.35
29_39_2011-7-8,2066.08
16_63_2010-6-4,46747.82
42_6_2011-9-9,8118.21
3_6_2012-2-3,4977.36
33_41_2010-4-9,1125.0
14_45_2010-5-7,1.5
28_11_2011-3-25,9976.17
7_48_2011-10-28,6955.28
20_9_2012-9-21,1133.34
10_31_2012-10-5,28.31
33_52_2010-10-22,8482.13
40_15_2010-6-18,1092.0
12_0_2011-5-27,25801.42
0_39_2011-7-1,18204.34
7_2_2010-5-14,9121.09
7_27_2011-8-12,1357.55
27_26_2010-3-19,8041.0
42_19_2012-5-4,142.23
13_46_2012-2-24,3057.73
23_52_2011-8-19,12.78
22_0_2011-4-1,5617.26
7_32_2010-10-8,13483.16
4_52_2010-3-12,8577.49
15_71_2011-5-6,18451.61
11_5_2010-10-15,17980.09
23_6_2012-10-26,752.0
18_20_2011-1-21,3452.34
29_2_2012-6-1,252.27
42_11_2012-5-11,3459.92
3_59_2011-4-15,20037.05
8_74_2012-7-6,3586.73
31_75_2010-12-17,16016.53
12_27_2011-9-2,7031.93
27_78_2010-10-29,14597.89
7_25_2010-8-20,1944.25
25_19_2011-9-9,646.62
7_34_2010-8-20,2595.08
1_71_2010-7-9,14814.43
0_18_2012-7-6,1145.67
10_19_2010-7-16,635.14
34_35_2012-4-6,5138.7
18_23_2012-1-27,790.92
19_35_2011-10-7,9824.38
16_44_2011-7-1,771.5
10_20_2011-9-9,5022.75
22_33_2010-7-16,15722.11
15_46_2012-1-27,3032.44
18_15_2010-11-26,5656.3
8_69_2011-11-11,16881.25
18_15_2012-7-13,2234.82
27_11_2010-12-10,2962.56
13_15_2012-10-26,8108.64
28_50_2010-7-23,7300.0
22_15_2012-2-10,3171.78
27_76_2012-8-10,77551.07
33_72_2010-6-4,68585.91
30_39_2011-8-5,8882.49
35_71_2012-5-11,74538.58
39_43_2011-3-25,16115.95
30_55_2012-3-2,2638.58
8_25_2010-4-23,3392.0
9_10_2010-11-19,60417.04
34_13_2012-7-13,7974.17
34_25_2012-7-13,6235.78
40_73_2012-3-16,8963.46
42_66_2011-3-4,8994.19
16_7_2011-11-18,17697.24
43_32_2010-2-12,20303.28
22_66_2011-3-18,6476.96
13_32_2012-1-27,17716.68
9_67_2011-7-8,541.88
14_4_2010-7-2,39421.55
30_19_2011-7-22,160.21
12_34_2010-11-12,9612.0
33_18_2011-12-2,3300.27
33_48_2012-6-15,12942.88
15_12_2011-10-21,8707.57
23_32_2011-4-15,12771.42
34_75_2011-3-11,37559.15
0_26_2010-5-7,11782.92
35_10_2011-5-27,44512.43
27_72_2010-3-5,33850.2
7_70_2011-11-4,13890.92
8_52_2012-5-11,9668.21
33_78_2010-2-26,35228.42
2_26_2010-11-19,18516.4
23_53_2010-11-26,589.6
3_69_2011-6-24,11563.89
23_67_2010-11-5,1716.22
37_32_2012-7-13,17537.3
12_75_2012-5-11,77515.56
12_48_2010-7-23,17410.72
30_74_2011-11-18,22051.17
23_66_2010-8-20,3610.48
3_24_2012-3-16,8803.32
7_79_2011-10-21,133.66
39_52_2011-3-18,2690.2
6_53_2011-1-14,105.6
41_55_2011-6-17,19275.82
17_43_2011-9-9,6864.45
40_48_2011-12-2,5613.5
18_13_2012-7-20,6637.32
25_14_2012-10-19,20089.03
41_72_2010-12-10,48449.73
5_0_2011-3-4,17612.3
43_76_2011-12-30,54643.04
2_6_2011-7-15,24220.86
2_56_2011-5-6,29078.4
41_19_2010-11-26,964.83
32_45_2010-7-2,43.42
12_26_2010-12-10,37914.5
23_5_2012-3-16,770.03
35_51_2012-8-17,360.35
40_8_2010-6-25,0.25
21_7_2011-5-20,7843.83
20_65_2011-7-1,24058.86
9_24_2011-5-20,13488.3
23_8_2012-1-13,288.31
36_78_2010-7-23,14661.06
20_61_2011-10-28,-9.88
6_73_2011-2-4,15802.0
41_59_2012-6-15,27489.11
34_69_2011-12-9,26336.5
33_4_2011-12-9,71103.21
18_46_2011-8-5,1336.38
31_52_2012-2-10,57.46
27_0_2010-4-9,13474.99
30_76_2012-6-15,50253.23
37_16_2010-10-8,41.5
30_62_2010-11-19,6813.67
12_57_2012-7-13,6492.95
11_4_2011-10-21,41300.96
21_68_2012-2-17,1425.43
34_27_2011-10-14,1512.41
32_59_2010-3-5,20523.7
8_8_2012-9-21,441.6
10_62_2011-7-15,21149.63
42_13_2012-7-13,6818.74
17_20_2010-3-12,3578.55
12_55_2011-5-20,19147.04
30_62_2010-9-24,7789.59
13_73_2012-9-7,24138.85
26_17_2010-8-27,102.0
40_42_2012-10-19,69.49
43_23_2011-4-15,605.92
12_44_2011-8-12,2846.0
31_7_2011-2-4,351.6
5_21_2010-7-23,20369.8
18_63_2011-11-4,29628.3
1_10_2012-7-13,100000.0
14_28_2010-10-1,1368.25
40_66_2012-3-9,3651.05
4_42_2012-6-1,8654.6
1_50_2010-11-5,3922.0
17_16_2010-7-30,6284.78
4_18_2012-10-26,3532.92
42_14_2012-5-11,10981.41
42_12_2011-7-22,2695.25
31_37_2012-8-17,8.97
36_8_2012-5-25,488.61
17_14_2012-6-8,24037.31
34_58_2012-7-20,25335.43
33_15_2011-4-29,9319.84
35_43_2011-1-28,25584.1
5_39_2011-5-20,34342.42
20_51_2012-6-22,128.46
6_20_2010-6-25,4946.5
11_47_2011-7-29,112.68
20_47_2010-11-12,67.76
2_24_2011-4-22,9318.65
11_15_2010-11-26,16433.9
9_64_2011-7-15,79.58
41_49_2012-5-25,9007.27
6_0_2011-11-4,15734.83
18_74_2011-8-5,27723.54
25_20_2011-7-22,2940.07
4_51_2012-8-17,427.87
13_48_2011-4-22,11920.53
33_34_2010-9-24,1812.97
21_10_2010-9-24,24772.9
1_22_2010-5-28,12791.97
24_30_2011-12-2,74282.19
14_7_2011-5-6,15864.98
42_11_2010-12-31,4108.88
8_56_2012-2-10,10306.98
5_63_2011-8-19,54321.08
16_20_2012-9-21,4215.73
33_52_2012-6-22,5654.53
6_1_2010-5-7,13257.15
41_53_2011-9-23,105.6
3_46_2010-6-25,3273.04
4_39_2011-2-25,40956.37
16_57_2010-7-2,4712.52
42_74_2012-2-3,3173.74
5_58_2011-7-8,85714.79
34_53_2010-8-20,61.6
31_64_2011-10-14,11265.86
14_27_2011-10-28,4828.35
44_43_2012-6-1,17871.45
2_14_2010-11-5,31803.81
39_28_2012-3-16,1383.0
41_68_2010-4-23,4132.26
19_30_2010-11-19,39280.69
23_69_2010-7-2,149.84
5_22_2012-2-17,6182.32
24_72_2012-1-20,70560.09
16_47_2012-6-1,64.0
34_22_2011-4-22,2403.86
24_12_2011-9-9,4268.49
6_21_2010-11-26,6602.99
29_73_2010-11-5,53299.45
39_35_2010-2-26,3669.69
34_18_2011-1-21,881.45
14_11_2010-4-30,7357.6
5_6_2012-3-16,27197.58
14_8_2010-10-15,14806.27
11_79_2012-2-17,12502.45
2_2_2011-12-2,23775.22
23_71_2011-7-29,33642.27
8_16_2011-7-15,7277.34
0_2_2011-12-9,31670.38
5_79_2011-7-1,18636.18
33_9_2010-11-12,4169.21
14_9_2012-9-21,1418.55
32_58_2011-11-18,63851.77
43_68_2010-7-16,3311.83
36_3_2012-7-6,106.83
9_71_2012-1-6,28965.28
21_72_2011-10-14,4209.04
9_75_2010-4-2,1.96
1_40_2010-9-24,-798.0
14_48_2012-9-7,4560.38
24_30_2012-4-13,78534.33
44_69_2012-6-8,16404.42
20_42_2010-5-21,12208.66
41_12_2010-9-3,8439.58
23_13_2012-8-24,207.96
12_13_2011-7-15,13553.09
5_11_2011-5-13,10779.86
44_2_2010-6-4,25124.45
44_76_2011-1-14,23292.1
6_1_2010-4-30,14190.01
21_62_2012-4-20,7483.85
6_5_2012-1-6,10032.22
26_6_2010-7-23,795.35
20_18_2010-11-19,1921.64
37_70_2010-5-21,257.86
32_26_2012-4-20,22288.47
43_61_2012-3-16,1.0
17_65_2012-5-18,8773.95
1_24_2010-4-30,17242.07
11_58_2011-3-11,65447.61
44_14_2010-11-19,12972.27
7_62_2012-5-25,4063.64
30_64_2012-5-4,10341.83
3_6_2011-11-18,3719.25
23_56_2011-9-23,139.79
23_2_2012-7-20,695.52
14_51_2010-11-19,300.53
2_38_2011-2-25,10.47
19_65_2010-8-13,30552.06
33_47_2011-9-2,59.84
31_74_2012-10-12,20411.18
0_41_2012-9-14,2443.0
42_77_2010-10-22,549.89
33_58_2011-5-20,84840.03
24_79_2012-3-16,11146.38
24_10_2012-4-13,61639.88
8_58_2010-8-6,35450.83
10_22_2012-3-2,4779.18
30_30_2010-7-16,71660.82
2_0_2010-11-26,36612.45
3_58_2012-10-26,51743.0
2_75_2012-5-4,37589.13
27_62_2011-8-26,14271.07
10_4_2011-1-14,32059.53
13_13_2010-11-12,8435.5
38_65_2010-2-19,7224.34
29_0_2012-10-12,2832.48
15_56_2011-4-8,30578.47
35_6_2011-5-20,17725.67
0_20_2012-9-28,3343.26
40_21_2012-8-17,16958.55
41_66_2012-1-20,17514.33
22_27_2011-4-8,1320.1
10_73_2011-8-26,100000.0
40_56_2010-8-20,3775.53
8_65_2011-7-8,11133.73
44_68_2012-7-20,1030.01
6_58_2010-3-5,67301.94
38_12_2011-10-14,617.2
9_79_2010-10-1,209.89
15_37_2012-4-6,6294.66
5_28_2012-9-7,1540.0
5_35_2012-7-13,7206.31
32_53_2012-10-26,549.0
39_65_2011-8-19,14489.54
21_19_2011-6-10,340.56
43_70_2012-2-3,7325.99
9_23_2012-10-12,2916.37
41_48_2010-8-20,17605.31
12_63_2010-8-13,70828.58
37_58_2011-6-10,45.28
33_72_2011-2-4,71523.3
29_66_2010-9-17,3843.34
27_19_2010-12-31,453.68
24_57_2011-11-11,5224.29
4_66_2010-9-17,29189.96
0_26_2010-7-30,10174.33
19_3_2010-6-18,5149.93
2_46_2012-2-3,3203.01
16_29_2010-5-14,2809.54
10_67_2011-6-24,3420.88
43_75_2012-8-31,28100.7
32_19_2011-4-1,528.81
33_20_2011-9-9,8323.48
23_74_2011-3-18,23136.97
20_17_2011-9-23,9308.78
8_16_2012-3-30,4381.0
25_12_2011-1-14,4374.59
27_48_2010-10-1,7837.33
13_75_2010-10-1,138.52
24_20_2011-9-23,3258.48
6_71_2010-9-24,5544.96
37_43_2012-7-20,809.12
6_52_2011-8-26,3295.67
0_80_2012-8-3,0.02
2_5_2010-12-3,25815.45
42_71_2011-7-29,16687.25
11_65_2010-11-19,31553.54
22_39_2011-2-4,6023.44
28_6_2012-4-13,5669.17
16_73_2012-7-27,100000.0
1_44_2011-6-24,4670.0
0_79_2010-12-31,7367.18
12_73_2012-1-13,100000.0
41_24_2010-2-19,17041.66
13_0_2010-5-14,11346.06
28_71_2011-9-30,9897.37
27_42_2012-5-18,3720.24
29_8_2012-4-20,432.46
5_50_2011-12-16,16455.0
22_33_2012-2-17,21631.01
16_39_2012-3-16,19757.61
14_66_2012-5-25,16664.28
8_59_2010-8-27,15184.72
38_1_2010-10-1,235.17
4_53_2012-8-17,675.0
42_64_2012-8-10,439.02
40_35_2011-3-4,3489.94
21_78_2011-9-2,2181.23
13_28_2011-11-18,2641.88
20_9_2011-4-22,1696.87
26_76_2011-7-1,28783.79
30_68_2011-11-25,119.33
18_48_2011-3-25,7879.12
11_24_2012-8-24,11535.36
19_6_2011-12-16,3743.99
0_46_2012-3-30,2007.46
8_66_2010-10-1,14844.75
26_64_2012-3-16,6974.83
19_30_2011-7-15,41567.51
1_42_2011-9-23,24843.76
39_14_2010-3-19,18899.83
26_65_2010-10-1,8323.04
10_26_2011-12-2,18398.11
43_21_2011-10-21,6366.32
27_66_2012-1-6,18734.44
41_64_2010-7-23,14588.51
7_52_2010-6-11,3127.22
36_56_2012-4-27,849.33
26_17_2012-6-1,399.12
3_33_2012-6-22,49032.48
15_46_2011-7-8,1900.01
44_37_2011-4-1,3858.82
38_16_2012-5-4,29.42
17_16_2011-1-14,4334.33
3_59_2010-5-7,16980.13
32_55_2012-5-18,26634.04
4_57_2010-3-5,15353.12
12_65_2012-2-17,32027.07
34_39_2010-4-2,8747.31
20_21_2011-4-8,9959.44
33_16_2010-5-21,16132.5
33_12_2010-2-19,10103.51
32_27_2012-3-30,1697.44
22_78_2012-6-1,445.72
26_55_2010-5-28,409.03
12_48_2012-2-3,23658.98
35_3_2012-1-13,2977.76
6_17_2012-10-26,5709.99
39_46_2010-7-2,1079.35
38_66_2012-5-4,4600.1
14_15_2010-6-4,12119.09
3_71_2011-6-10,10775.09
37_43_2011-8-26,420.22
27_62_2010-12-17,17515.77
32_73_2010-7-16,99931.53
41_30_2012-2-24,71599.08
20_24_2011-4-1,8735.27
13_11_2012-3-16,7289.39
33_16_2011-1-21,11090.88
39_71_2012-6-15,22770.9
37_78_2012-8-3,20529.81
35_34_2010-2-12,602.85
9_71_2010-7-23,13973.38
34_27_2010-11-26,1367.0
19_55_2012-3-23,14176.03
8_53_2011-8-19,712.8
2_57_2010-8-6,10608.52
41_12_2011-5-20,8832.93
38_67_2011-2-18,824.37
0_27_2010-12-17,2735.0
11_38_2010-10-1,-13.8
44_68_2012-6-15,929.33
42_2_2010-9-24,16638.06
6_51_2012-1-13,299.34
1_35_2012-5-18,12120.06
13_27_2012-1-20,2649.1
42_37_2010-4-30,3609.25
27_68_2012-6-8,2021.87
23_0_2012-6-29,9059.07
25_27_2011-7-1,2180.38
39_72_2011-11-25,16645.78
3_10_2011-8-19,75099.67
13_2_2011-6-24,18397.31
35_55_2011-9-16,7884.92
13_14_2010-4-9,33297.45
36_51_2010-2-26,98.82
34_77_2011-8-5,19702.6
26_16_2011-7-8,7.25
30_73_2010-7-16,54058.96
33_42_2012-4-27,6631.64
8_48_2011-7-22,7569.92
42_56_2011-7-1,16006.88
40_47_2012-9-21,270.88
3_62_2011-5-13,45163.48
4_70_2011-12-16,31721.65
30_2_2010-12-3,2845.39
30_63_2011-9-2,15180.69
33_41_2010-12-24,4363.0
12_11_2011-7-29,7673.08
37_32_2011-4-29,17020.81
20_25_2010-8-27,12156.87
16_76_2011-7-22,100000.0
22_63_2012-10-12,8441.96
35_77_2012-7-20,4650.68
30_7_2012-5-4,523.57
7_6_2011-5-6,9982.18
13_30_2010-9-17,41751.22
29_11_2011-2-11,60.0
9_71_2012-8-3,25554.25
35_23_2012-8-10,5320.48
11_77_2010-3-5,29331.11
27_72_2010-3-12,32369.61
34_71_2011-6-3,67151.6
32_50_2010-7-2,1260.0
41_64_2011-7-22,14876.19
4_19_2010-4-23,1253.92
6_27_2012-1-13,1938.0
7_66_2012-4-27,11038.6
22_57_2011-1-7,698.14
18_10_2010-7-2,31016.51
19_8_2011-1-28,618.36
18_42_2010-8-6,3910.8
20_27_2010-7-2,2879.0
2_56_2011-4-8,29078.4
16_16_2012-7-20,11119.91
39_53_2010-3-12,88.0
32_58_2010-11-26,100000.0
18_17_2012-1-13,2076.56
33_78_2010-4-23,38609.53
12_37_2011-5-13,6914.35
16_65_2012-2-24,22684.41
42_16_2011-11-4,5147.14
4_10_2010-11-12,73439.45
9_73_2010-4-30,39150.9
25_21_2012-8-10,34987.21
5_53_2010-7-9,413.6
14_62_2011-10-21,16798.7
9_20_2012-9-14,9757.64
28_37_2011-3-11,1457.0
15_48_2010-3-19,21941.23
26_78_2012-6-1,6236.99
38_71_2010-8-13,28210.4
2_62_2010-6-25,27526.31
15_18_2010-6-25,1743.75
17_6_2011-7-29,23921.09
1_55_2011-7-22,8995.11
3_48_2012-2-3,15763.8
1_12_2010-9-24,9371.83
32_63_2010-2-5,35787.2
41_3_2010-6-25,7398.22
1_33_2012-4-20,100000.0
10_27_2012-8-31,2462.0
22_63_2010-11-5,8996.39
11_9_2011-11-4,4588.08
33_14_2011-2-4,44440.07
31_2_2010-12-3,712.43
4_4_2012-10-12,49102.01
38_58_2012-2-10,67.67
28_68_2011-3-25,1543.11
23_46_2010-3-19,31.85
26_6_2012-7-27,546.09
43_3_2010-2-12,5158.64
36_62_2011-1-7,14841.02
18_52_2011-3-4,4330.69
40_26_2010-9-3,2247.5
3_43_2012-5-25,16053.37
34_69_2011-11-18,18147.29
10_78_2011-5-27,21580.4
38_64_2012-3-16,4653.31
38_32_2011-12-2,8680.06
27_56_2011-6-3,21896.69
18_34_2011-4-22,1766.0
26_76_2012-7-27,26681.23
16_79_2011-1-14,7772.88
17_73_2011-1-21,38867.16
33_16_2010-10-29,15625.15
32_72_2012-9-7,61663.58
23_58_2011-2-11,106.99
27_51_2010-9-24,342.44
25_46_2010-8-20,2043.61
14_63_2012-7-27,38072.41
8_42_2012-2-3,23.76
31_64_2012-7-27,11052.58
22_77_2012-7-27,4141.77
24_59_2010-5-28,17284.18
20_62_2012-7-6,44519.56
10_4_2012-8-10,35997.53
11_42_2010-3-12,21808.9
10_19_2011-9-23,619.05
16_65_2012-3-2,23200.69
15_78_2012-7-20,8020.55
29_76_2011-12-16,30746.33
44_42_2012-10-19,26.73
12_48_2011-1-21,16246.72
37_4_2010-4-9,19607.39
6_15_2012-3-9,3602.46
25_49_2011-5-27,27738.53
34_19_2012-5-25,182.26
5_16_2012-1-27,11919.43
8_72_2011-7-22,13400.43
41_30_2011-5-20,84728.1
41_23_2010-6-11,2076.65
8_26_2010-3-19,7199.0
16_9_2011-7-8,46.54
27_64_2011-3-11,12316.49
28_28_2012-1-27,2550.0
6_15_2010-7-30,3548.67
23_33_2012-3-9,27010.43
12_37_2011-10-14,9321.17
27_34_2010-4-30,343.92
25_10_2012-1-13,46162.82
28_72_2012-5-11,8071.6
7_10_2011-8-12,28766.21
17_8_2011-11-11,10610.41
23_69_2012-3-23,409.58
32_65_2012-6-29,19776.56
12_58_2011-9-9,72283.68
26_10_2012-1-6,7824.13
32_26_2011-10-7,11235.58
40_55_2010-9-3,2083.35
22_70_2011-4-15,8127.3
8_10_2010-8-20,40536.1
28_79_2012-6-15,3.68
24_19_2010-8-6,324.5
7_39_2012-3-2,19562.52
20_46_2012-3-16,2982.29
31_2_2010-7-30,582.78
16_62_2012-2-17,26548.51
2_77_2010-12-17,20152.63
1_11_2011-12-2,13554.91
41_56_2012-3-23,24916.7
28_78_2010-3-12,5084.0
15_35_2010-3-19,14183.9
18_67_2012-6-22,2785.64
43_0_2012-7-27,15157.26
3_46_2010-4-23,4380.28
12_30_2012-8-24,100000.0
10_7_2011-9-2,18425.65
7_56_2010-3-5,8291.37
14_2_2011-1-28,11588.61
32_1_2010-11-5,12559.34
22_71_2011-8-26,1762.5
3_38_2012-4-27,11.97
8_46_2012-5-4,2992.22
41_7_2010-9-24,15021.19
31_0_2010-11-19,7413.1
44_25_2010-9-3,1226.9
23_69_2010-7-9,124.0
28_57_2012-10-26,9824.98
11_23_2012-5-11,2476.69
33_13_2012-1-27,16993.56
11_27_2010-3-12,4245.5
7_49_2012-6-22,35342.66
15_6_2011-9-16,9722.6
16_21_2012-2-10,8932.03
31_56_2010-4-2,1043.31
2_24_2012-8-17,8575.89
13_37_2011-12-23,7002.71
16_48_2010-11-19,33128.91
36_2_2010-11-19,1285.7
23_33_2010-11-5,22923.81
25_26_2010-11-12,12622.0
2_73_2011-10-21,82996.67
0_33_2010-9-17,52239.9
34_52_2012-10-19,2848.42
42_59_2010-7-23,11201.89
28_7_2011-9-16,13639.91
39_18_2010-3-5,1532.0
8_0_2012-9-28,18640.84
27_76_2012-7-6,77551.07
5_57_2010-2-5,14362.58
33_26_2010-2-26,24422.5
44_9_2011-11-4,1316.78
21_26_2010-9-24,10895.0
15_44_2012-6-29,8330.0
11_28_2010-9-3,1093.0
9_69_2012-9-21,20585.08
38_33_2010-3-12,12872.72
31_79_2011-6-17,4052.57
0_56_2011-7-1,20691.6
39_6_2011-2-18,2669.49
16_3_2010-2-19,3681.82
20_28_2011-5-27,1756.0
2_57_2010-8-27,10608.52
15_71_2011-7-8,22177.68
24_74_2011-5-20,60664.88
38_59_2011-11-11,410.15
26_14_2012-9-21,3.3600000000000003
10_5_2011-6-10,12774.19
43_39_2010-8-13,13423.24
28_10_2011-11-4,38111.48
18_23_2012-10-26,1200.92
21_32_2012-3-2,14280.16
16_35_2012-8-31,7081.42
22_79_2012-3-2,19.04
20_72_2012-4-13,55257.11
14_21_2010-10-1,8918.84
43_53_2010-9-17,272.8
0_63_2011-1-21,34067.24
17_13_2012-4-20,4666.83
18_51_2010-2-26,303.8
40_12_2011-12-9,972.2
17_42_2010-10-22,7578.86
33_71_2010-6-18,75061.69
21_53_2012-10-19,171.0
3_76_2012-9-28,44221.87
14_32_2011-3-4,31402.45
40_73_2010-4-23,7513.29
25_17_2011-11-18,7597.45
42_15_2010-7-9,1561.31
20_72_2012-3-23,47288.58
21_10_2011-12-16,30262.78
15_17_2010-7-23,8752.42
23_77_2011-12-9,24339.06
33_49_2010-9-10,891.8
11_74_2011-8-19,71216.66
3_66_2010-7-23,11915.84
14_12_2011-8-12,5876.17
10_24_2010-8-6,8000.04
14_17_2011-6-17,9349.66
32_77_2011-1-28,20794.69
21_63_2012-9-28,21663.79
27_69_2012-6-15,7975.62
12_14_2011-11-25,53475.19
5_14_2011-10-7,41415.69
28_47_2010-2-19,226.0
30_35_2012-7-27,116.65
29_3_2011-12-9,42.91
43_26_2011-5-27,9449.62
17_64_2011-6-24,320.81
24_34_2011-9-23,1593.0
13_76_2012-10-19,35690.19
31_16_2010-9-10,-6.0
22_37_2011-1-14,1439.98
14_49_2012-9-14,3342.81
39_57_2010-12-3,4215.28
32_5_2011-1-7,18593.1
10_32_2012-1-27,28776.68
8_73_2012-8-10,51162.93
43_13_2011-8-19,8337.8
1_11_2012-5-18,16755.02
14_64_2011-10-14,1331.3
24_55_2011-12-30,19208.93
21_51_2010-9-10,339.28
3_48_2012-2-17,11680.71
34_0_2012-8-31,14184.33
20_56_2010-10-1,28116.18
14_56_2012-10-12,18690.8
4_21_2011-5-27,16894.37
9_4_2012-8-3,41825.86
12_8_2010-3-26,4777.04
3_53_2012-6-8,297.0
9_52_2012-7-13,2379.89
27_32_2011-7-1,18622.21
13_59_2012-4-20,10369.02
34_39_2011-8-12,9665.03
35_2_2011-5-20,9736.76
33_63_2010-6-11,60005.05
31_46_2012-10-5,10.45
18_16_2010-12-31,4954.54
12_20_2010-10-1,8227.98
21_35_2012-4-6,3536.13
